tokenID,name,description,file_name,attributes[Pad],attributes[Glow],attributes[Pelt],attributes[Fit],attributes[Mug],attributes[Gear]
7125,Hoodkin #7125,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7125.gif,Mint,Gold Dust,Silver,Forest Hoodie,Smirk,Bucket Hat
7126,Hoodkin #7126,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7126.gif,Blotter,Blush Bloom,Snow,Forest Hoodie,Wink,Shades
7127,Hoodkin #7127,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7127.gif,Night Tape,No glow,Silver,Clay Cardigan,Wink,Beanie
7128,Hoodkin #7128,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7128.gif,Night Tape,Lime Halo,Rust,Clay Cardigan,Wink,Bucket Hat
7129,Hoodkin #7129,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7129.gif,Mint,Lime Halo,Silver,Cream Polo,Smirk,Bucket Hat
7130,Hoodkin #7130,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7130.gif,Blush,No glow,Silver,Ink Jacket,Coin,Shades
7131,Hoodkin #7131,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7131.gif,Blush,Lime Halo,Snow,No fit,Coin,Bucket Hat
7132,Hoodkin #7132,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7132.gif,Blush,Sparkle,Ink,Ink Jacket,Heart,Coffee
7133,Hoodkin #7133,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7133.gif,Amber,Gold Dust,Silver,Forest Hoodie,Wide,Phone
7134,Hoodkin #7134,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7134.gif,Ledger,Blush Bloom,Rust,Blue Tee,Blink,Coffee
7135,Hoodkin #7135,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7135.gif,Night Tape,Sparkle,Honey,Forest Hoodie,Blink,Headphones
7136,Hoodkin #7136,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7136.gif,Mist,Sparkle,Snow,Blue Tee,Wink,Shades
7137,Hoodkin #7137,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7137.gif,Slate,Lime Halo,Ink,Blue Tee,Spark,Phone
7138,Hoodkin #7138,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7138.gif,Mint,No glow,Moss,Forest Hoodie,Wide,Beanie
7139,Hoodkin #7139,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7139.gif,Mint,No glow,Honey,Forest Hoodie,Blink,Coffee
7140,Hoodkin #7140,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7140.gif,Night Tape,Gold Dust,Ink,Ink Jacket,Coin,None
7141,Hoodkin #7141,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7141.gif,Amber,Lime Halo,Rust,Forest Hoodie,Coin,None
7142,Hoodkin #7142,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7142.gif,Blotter,Gold Dust,Moss,Forest Hoodie,Blink,None
7143,Hoodkin #7143,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7143.gif,Night Tape,No glow,Rust,No fit,Spark,Coffee
7144,Hoodkin #7144,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7144.gif,Mist,No glow,Ink,Forest Hoodie,Blink,Phone
7145,Hoodkin #7145,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7145.gif,Mist,Lime Halo,Silver,Blue Tee,Spark,Phone
7146,Hoodkin #7146,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7146.gif,Amber,No glow,Silver,No fit,Sleepy,Back Cap
7147,Hoodkin #7147,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7147.gif,Slate,Sparkle,Rust,Blue Tee,Coin,None
7148,Hoodkin #7148,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7148.gif,Blush,Blush Bloom,Snow,Forest Hoodie,Heart,None
7149,Hoodkin #7149,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7149.gif,Blush,Blush Bloom,Snow,Clay Cardigan,Coin,Back Cap
7150,Hoodkin #7150,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7150.gif,Amber,Sparkle,Honey,Forest Hoodie,Coin,Beanie
7151,Hoodkin #7151,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7151.gif,Blotter,No glow,Ink,No fit,Wink,None
7152,Hoodkin #7152,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7152.gif,Night Tape,Lime Halo,Honey,Clay Cardigan,Wink,None
7153,Hoodkin #7153,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7153.gif,Slate,Lime Halo,Silver,Forest Hoodie,Wink,Coffee
7154,Hoodkin #7154,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7154.gif,Blush,No glow,Rust,Ink Jacket,Smirk,Back Cap
7155,Hoodkin #7155,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7155.gif,Blush,No glow,Ink,Clay Cardigan,Smirk,Shades
7156,Hoodkin #7156,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7156.gif,Slate,Blush Bloom,Honey,Cream Polo,Wide,None
7157,Hoodkin #7157,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7157.gif,Mint,Gold Dust,Rust,Clay Cardigan,Wide,Headphones
7158,Hoodkin #7158,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7158.gif,Blotter,Gold Dust,Honey,Clay Cardigan,Spark,Bucket Hat
7159,Hoodkin #7159,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7159.gif,Slate,Sparkle,Rust,Ink Jacket,Blink,Beanie
7160,Hoodkin #7160,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7160.gif,Mist,Blush Bloom,Moss,Blue Tee,Blink,Bucket Hat
7161,Hoodkin #7161,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7161.gif,Blotter,Lime Halo,Snow,Clay Cardigan,Wide,Headphones
7162,Hoodkin #7162,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7162.gif,Mint,Gold Dust,Silver,Forest Hoodie,Sleepy,Phone
7163,Hoodkin #7163,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7163.gif,Mist,Blush Bloom,Snow,Cream Polo,Coin,Beanie
7164,Hoodkin #7164,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7164.gif,Blush,No glow,Moss,No fit,Blink,None
7165,Hoodkin #7165,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7165.gif,Amber,Gold Dust,Silver,Blue Tee,Blink,Coffee
7166,Hoodkin #7166,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7166.gif,Ledger,Lime Halo,Silver,Ink Jacket,Sleepy,Headphones
7167,Hoodkin #7167,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7167.gif,Mist,Lime Halo,Ink,Ink Jacket,Sleepy,Phone
7168,Hoodkin #7168,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7168.gif,Amber,No glow,Snow,No fit,Smirk,Bucket Hat
7169,Hoodkin #7169,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7169.gif,Blotter,No glow,Ink,Clay Cardigan,Sleepy,Headphones
7170,Hoodkin #7170,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7170.gif,Mist,Gold Dust,Silver,Clay Cardigan,Smirk,Beanie
7171,Hoodkin #7171,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7171.gif,Amber,No glow,Ink,Clay Cardigan,Blink,Back Cap
7172,Hoodkin #7172,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7172.gif,Mint,Blush Bloom,Moss,Blue Tee,Heart,Bucket Hat
7173,Hoodkin #7173,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7173.gif,Night Tape,No glow,Rust,Forest Hoodie,Blink,Coffee
7174,Hoodkin #7174,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7174.gif,Amber,Blush Bloom,Moss,Cream Polo,Smirk,Phone
7175,Hoodkin #7175,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7175.gif,Night Tape,No glow,Silver,Cream Polo,Smirk,Shades
7176,Hoodkin #7176,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7176.gif,Night Tape,Lime Halo,Honey,Forest Hoodie,Smirk,Beanie
7177,Hoodkin #7177,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7177.gif,Mist,Lime Halo,Rust,Cream Polo,Wink,None
7178,Hoodkin #7178,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7178.gif,Slate,Lime Halo,Moss,Ink Jacket,Heart,Headphones
7179,Hoodkin #7179,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7179.gif,Mist,Lime Halo,Moss,Ink Jacket,Smirk,Bucket Hat
7180,Hoodkin #7180,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7180.gif,Night Tape,Lime Halo,Moss,Blue Tee,Sleepy,Back Cap
7181,Hoodkin #7181,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7181.gif,Amber,No glow,Snow,Blue Tee,Wink,Coffee
7182,Hoodkin #7182,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7182.gif,Mist,Sparkle,Rust,Ink Jacket,Smirk,Beanie
7183,Hoodkin #7183,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7183.gif,Slate,Gold Dust,Snow,Ink Jacket,Sleepy,None
7184,Hoodkin #7184,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7184.gif,Slate,Lime Halo,Snow,No fit,Spark,Back Cap
7185,Hoodkin #7185,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7185.gif,Blush,Sparkle,Silver,Ink Jacket,Wide,None
7186,Hoodkin #7186,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7186.gif,Blush,No glow,Honey,No fit,Wink,Headphones
7187,Hoodkin #7187,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7187.gif,Mint,Lime Halo,Honey,Ink Jacket,Wink,None
7188,Hoodkin #7188,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7188.gif,Night Tape,Sparkle,Honey,Cream Polo,Blink,Shades
7189,Hoodkin #7189,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7189.gif,Blush,No glow,Moss,Cream Polo,Coin,Shades
7190,Hoodkin #7190,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7190.gif,Blush,Sparkle,Snow,Clay Cardigan,Coin,Headphones
7191,Hoodkin #7191,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7191.gif,Mint,Lime Halo,Moss,Cream Polo,Coin,Headphones
7192,Hoodkin #7192,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7192.gif,Mist,Lime Halo,Moss,Ink Jacket,Blink,Coffee
7193,Hoodkin #7193,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7193.gif,Mint,No glow,Ink,No fit,Wink,Back Cap
7194,Hoodkin #7194,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7194.gif,Slate,Lime Halo,Moss,Ink Jacket,Smirk,Beanie
7195,Hoodkin #7195,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7195.gif,Night Tape,Blush Bloom,Snow,No fit,Blink,Shades
7196,Hoodkin #7196,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7196.gif,Mist,Gold Dust,Silver,Forest Hoodie,Sleepy,Coffee
7197,Hoodkin #7197,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7197.gif,Blush,No glow,Snow,Forest Hoodie,Blink,Headphones
7198,Hoodkin #7198,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7198.gif,Amber,Sparkle,Rust,Ink Jacket,Sleepy,Phone
7199,Hoodkin #7199,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7199.gif,Slate,Blush Bloom,Rust,Clay Cardigan,Smirk,Coffee
7200,Hoodkin #7200,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7200.gif,Blotter,No glow,Silver,Cream Polo,Wide,Beanie
7201,Hoodkin #7201,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7201.gif,Mist,No glow,Silver,Clay Cardigan,Blink,Beanie
7202,Hoodkin #7202,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7202.gif,Night Tape,No glow,Silver,No fit,Heart,Beanie
7203,Hoodkin #7203,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7203.gif,Blush,No glow,Honey,Cream Polo,Smirk,Shades
7204,Hoodkin #7204,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7204.gif,Blush,Blush Bloom,Snow,Blue Tee,Wink,Bucket Hat
7205,Hoodkin #7205,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7205.gif,Mint,Sparkle,Rust,Forest Hoodie,Sleepy,Shades
7206,Hoodkin #7206,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7206.gif,Night Tape,Blush Bloom,Honey,Blue Tee,Smirk,None
7207,Hoodkin #7207,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7207.gif,Mist,Blush Bloom,Rust,Cream Polo,Wink,Coffee
7208,Hoodkin #7208,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7208.gif,Night Tape,No glow,Rust,Cream Polo,Wink,Bucket Hat
7209,Hoodkin #7209,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7209.gif,Ledger,Gold Dust,Moss,Forest Hoodie,Spark,None
7210,Hoodkin #7210,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7210.gif,Blush,No glow,Rust,Clay Cardigan,Coin,Beanie
7211,Hoodkin #7211,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7211.gif,Blush,Lime Halo,Moss,Blue Tee,Smirk,Shades
7212,Hoodkin #7212,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7212.gif,Blush,Lime Halo,Honey,No fit,Smirk,None
7213,Hoodkin #7213,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7213.gif,Slate,Lime Halo,Rust,No fit,Blink,Shades
7214,Hoodkin #7214,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7214.gif,Blush,Blush Bloom,Silver,Forest Hoodie,Wide,None
7215,Hoodkin #7215,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7215.gif,Night Tape,No glow,Rust,Blue Tee,Coin,Bucket Hat
7216,Hoodkin #7216,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7216.gif,Mint,Sparkle,Honey,No fit,Smirk,Back Cap
7217,Hoodkin #7217,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7217.gif,Mist,No glow,Silver,Ink Jacket,Spark,Coffee
7218,Hoodkin #7218,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7218.gif,Mint,No glow,Snow,Ink Jacket,Spark,None
7219,Hoodkin #7219,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7219.gif,Mist,Lime Halo,Silver,Blue Tee,Blink,Back Cap
7220,Hoodkin #7220,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7220.gif,Ledger,Gold Dust,Moss,Forest Hoodie,Sleepy,Bucket Hat
7221,Hoodkin #7221,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7221.gif,Blush,No glow,Honey,No fit,Coin,None
7222,Hoodkin #7222,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7222.gif,Amber,Blush Bloom,Honey,Clay Cardigan,Blink,Phone
7223,Hoodkin #7223,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7223.gif,Blush,No glow,Rust,Cream Polo,Sleepy,Phone
7224,Hoodkin #7224,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7224.gif,Slate,Blush Bloom,Rust,Blue Tee,Blink,Bucket Hat
7225,Hoodkin #7225,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7225.gif,Slate,Gold Dust,Snow,Cream Polo,Heart,Beanie
7226,Hoodkin #7226,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7226.gif,Blush,Gold Dust,Ink,Blue Tee,Blink,Back Cap
7227,Hoodkin #7227,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7227.gif,Amber,Gold Dust,Snow,Forest Hoodie,Smirk,Bucket Hat
7228,Hoodkin #7228,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7228.gif,Blush,Sparkle,Honey,Forest Hoodie,Heart,Coffee
7229,Hoodkin #7229,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7229.gif,Blush,Sparkle,Honey,Blue Tee,Smirk,None
7230,Hoodkin #7230,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7230.gif,Mist,Lime Halo,Rust,Blue Tee,Smirk,Beanie
7231,Hoodkin #7231,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7231.gif,Slate,Blush Bloom,Silver,Cream Polo,Heart,Shades
7232,Hoodkin #7232,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7232.gif,Ledger,No glow,Rust,No fit,Sleepy,Beanie
7233,Hoodkin #7233,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7233.gif,Ledger,No glow,Honey,No fit,Wink,Shades
7234,Hoodkin #7234,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7234.gif,Slate,Lime Halo,Snow,Ink Jacket,Sleepy,None
7235,Hoodkin #7235,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7235.gif,Amber,No glow,Silver,Clay Cardigan,Wide,Headphones
7236,Hoodkin #7236,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7236.gif,Blush,Lime Halo,Rust,Cream Polo,Coin,Shades
7237,Hoodkin #7237,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7237.gif,Slate,Lime Halo,Ink,Ink Jacket,Heart,Headphones
7238,Hoodkin #7238,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7238.gif,Mint,Gold Dust,Silver,Cream Polo,Coin,Bucket Hat
7239,Hoodkin #7239,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7239.gif,Blotter,Blush Bloom,Honey,Forest Hoodie,Coin,Coffee
7240,Hoodkin #7240,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7240.gif,Blotter,Sparkle,Ink,Clay Cardigan,Blink,None
7241,Hoodkin #7241,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7241.gif,Night Tape,Blush Bloom,Silver,No fit,Heart,None
7242,Hoodkin #7242,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7242.gif,Ledger,No glow,Honey,Blue Tee,Coin,Back Cap
7243,Hoodkin #7243,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7243.gif,Blush,Blush Bloom,Snow,Ink Jacket,Wink,None
7244,Hoodkin #7244,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7244.gif,Ledger,Blush Bloom,Ink,Clay Cardigan,Wide,None
7245,Hoodkin #7245,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7245.gif,Blush,Sparkle,Honey,Ink Jacket,Wink,Headphones
7246,Hoodkin #7246,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7246.gif,Mint,No glow,Snow,Blue Tee,Heart,Headphones
7247,Hoodkin #7247,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7247.gif,Slate,Blush Bloom,Silver,Forest Hoodie,Heart,Beanie
7248,Hoodkin #7248,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7248.gif,Blotter,No glow,Rust,Ink Jacket,Heart,Beanie
7249,Hoodkin #7249,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7249.gif,Mist,No glow,Snow,Ink Jacket,Blink,Phone
7250,Hoodkin #7250,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7250.gif,Slate,Sparkle,Honey,Cream Polo,Sleepy,Beanie
7251,Hoodkin #7251,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7251.gif,Blotter,Gold Dust,Moss,Cream Polo,Spark,Bucket Hat
7252,Hoodkin #7252,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7252.gif,Mist,Sparkle,Honey,Ink Jacket,Smirk,Headphones
7253,Hoodkin #7253,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7253.gif,Mist,Gold Dust,Moss,Forest Hoodie,Spark,Beanie
7254,Hoodkin #7254,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7254.gif,Mint,Sparkle,Snow,Blue Tee,Coin,Beanie
7255,Hoodkin #7255,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7255.gif,Mint,Gold Dust,Rust,Ink Jacket,Wink,Bucket Hat
7256,Hoodkin #7256,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7256.gif,Blush,Lime Halo,Moss,Clay Cardigan,Wide,None
7257,Hoodkin #7257,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7257.gif,Blush,Sparkle,Snow,Clay Cardigan,Wink,Back Cap
7258,Hoodkin #7258,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7258.gif,Slate,Gold Dust,Honey,Forest Hoodie,Wide,Back Cap
7259,Hoodkin #7259,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7259.gif,Blotter,Sparkle,Rust,Forest Hoodie,Spark,Shades
7260,Hoodkin #7260,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7260.gif,Mint,Gold Dust,Silver,No fit,Blink,Headphones
7261,Hoodkin #7261,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7261.gif,Slate,Lime Halo,Rust,Blue Tee,Heart,Beanie
7262,Hoodkin #7262,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7262.gif,Night Tape,Sparkle,Honey,Blue Tee,Spark,Back Cap
7263,Hoodkin #7263,A looping chibi-raccoon PFP. Bandit mask. Ears twitch. Eyes blink. Minted on Robinhood Chain.,7263.gif,Night Tape,No glow,Rust,Blue Tee,Heart,Phone
