tokenID,name,description,file_name,attributes[Paper],attributes[Bloom],attributes[Visage],attributes[Gaze],attributes[Mark],attributes[Adorn]
5061,Inkling #5061,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5061.gif,Charcoal Wash,Violet Haze,Crane,Lidded,Ink Splash,Silk Bun
5062,Inkling #5062,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5062.gif,Wine Paper,No bloom,Moon,Wink,Slow Drip,Flow Hair
5063,Inkling #5063,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5063.gif,Indigo Night,Silver Veil,Fox,Sleepy,Ink Splash,Bare head
5064,Inkling #5064,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5064.gif,Celadon Garden,Gold Wash,Fox,Ember,Ink Splash,Silk Bun
5065,Inkling #5065,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5065.gif,Peach Dusk,No bloom,Fox,Lidded,Clean face,Ink Ribbon
5066,Inkling #5066,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5066.gif,Charcoal Wash,Teal Mist,Crane,Lidded,Slow Drip,Flow Hair
5067,Inkling #5067,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5067.gif,Wine Paper,Teal Mist,Cat,Wink,Brush Streak,Wash Hood
5068,Inkling #5068,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5068.gif,Charcoal Wash,No bloom,Moon,Sleepy,Clean face,Bare head
5069,Inkling #5069,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5069.gif,Wine Paper,Violet Haze,Crane,Wink,Clean face,Flow Hair
5070,Inkling #5070,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5070.gif,Rose Gold,Gold Wash,Cat,Wink,Clean face,Ink Ribbon
5071,Inkling #5071,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5071.gif,Storm Grey,Teal Mist,Moon,Wink,Clean face,Flow Hair
5072,Inkling #5072,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5072.gif,Celadon Garden,Violet Haze,Cat,Lidded,Slow Drip,Ink Ribbon
5073,Inkling #5073,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5073.gif,Indigo Night,Teal Mist,Koi,Ember,Ink Splash,Soft Crown
5074,Inkling #5074,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5074.gif,Rose Gold,Silver Veil,Moth,Bright,Brush Streak,Ink Ribbon
5075,Inkling #5075,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5075.gif,Indigo Night,Coral Glow,Fox,Dew,Ink Splash,Soft Crown
5076,Inkling #5076,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5076.gif,Indigo Night,Gold Wash,Moth,Lidded,Slow Drip,Flow Hair
5077,Inkling #5077,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5077.gif,Cream Rice,Coral Glow,Cat,Lidded,Ink Splash,Wash Hood
5078,Inkling #5078,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5078.gif,Indigo Night,No bloom,Moon,Dew,Brush Streak,Bare head
5079,Inkling #5079,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5079.gif,Cream Rice,Coral Glow,Otter,Dew,Slow Drip,Bare head
5080,Inkling #5080,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5080.gif,Celadon Garden,Violet Haze,Koi,Dew,Clean face,Silk Bun
5081,Inkling #5081,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5081.gif,Cream Rice,Violet Haze,Cat,Lidded,Red Seal,Bare head
5082,Inkling #5082,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5082.gif,Cream Rice,Violet Haze,Otter,Wink,Red Seal,Bare head
5083,Inkling #5083,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5083.gif,Peach Dusk,Silver Veil,Hare,Wink,Slow Drip,Wash Hood
5084,Inkling #5084,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5084.gif,Peach Dusk,Teal Mist,Koi,Bright,Ink Splash,Wash Hood
5085,Inkling #5085,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5085.gif,Indigo Night,Gold Wash,Moth,Wink,Clean face,Soft Crown
5086,Inkling #5086,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5086.gif,Rose Gold,No bloom,Koi,Lidded,Slow Drip,Silk Bun
5087,Inkling #5087,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5087.gif,Celadon Garden,No bloom,Cat,Dew,Clean face,Bare head
5088,Inkling #5088,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5088.gif,Charcoal Wash,Coral Glow,Koi,Sleepy,Brush Streak,Silk Bun
5089,Inkling #5089,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5089.gif,Indigo Night,Violet Haze,Koi,Wink,Brush Streak,Bare head
5090,Inkling #5090,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5090.gif,Wine Paper,Violet Haze,Moth,Ember,Clean face,Ink Ribbon
5091,Inkling #5091,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5091.gif,Peach Dusk,Teal Mist,Koi,Lidded,Red Seal,Flow Hair
5092,Inkling #5092,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5092.gif,Peach Dusk,Teal Mist,Hare,Bright,Clean face,Bare head
5093,Inkling #5093,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5093.gif,Celadon Garden,Gold Wash,Hare,Bright,Red Seal,Silk Bun
5094,Inkling #5094,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5094.gif,Peach Dusk,Gold Wash,Koi,Sleepy,Red Seal,Bare head
5095,Inkling #5095,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5095.gif,Celadon Garden,No bloom,Moth,Dew,Brush Streak,Flow Hair
5096,Inkling #5096,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5096.gif,Cream Rice,Silver Veil,Crane,Lidded,Clean face,Ink Ribbon
5097,Inkling #5097,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5097.gif,Indigo Night,Silver Veil,Otter,Wink,Slow Drip,Soft Crown
5098,Inkling #5098,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5098.gif,Wine Paper,Silver Veil,Koi,Dew,Ink Splash,Flow Hair
5099,Inkling #5099,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5099.gif,Storm Grey,Teal Mist,Crane,Sleepy,Ink Splash,Soft Crown
5100,Inkling #5100,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5100.gif,Wine Paper,Coral Glow,Moon,Dew,Brush Streak,Bare head
5101,Inkling #5101,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5101.gif,Cream Rice,Violet Haze,Koi,Lidded,Ink Splash,Silk Bun
5102,Inkling #5102,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5102.gif,Peach Dusk,Silver Veil,Moth,Sleepy,Clean face,Ink Ribbon
5103,Inkling #5103,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5103.gif,Charcoal Wash,Violet Haze,Koi,Bright,Clean face,Silk Bun
5104,Inkling #5104,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5104.gif,Cream Rice,Teal Mist,Crane,Sleepy,Slow Drip,Ink Ribbon
5105,Inkling #5105,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5105.gif,Cream Rice,Silver Veil,Fox,Wink,Brush Streak,Flow Hair
5106,Inkling #5106,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5106.gif,Storm Grey,Violet Haze,Moth,Lidded,Ink Splash,Bare head
5107,Inkling #5107,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5107.gif,Storm Grey,Silver Veil,Fox,Bright,Ink Splash,Silk Bun
5108,Inkling #5108,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5108.gif,Rose Gold,Silver Veil,Hare,Bright,Brush Streak,Bare head
5109,Inkling #5109,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5109.gif,Rose Gold,Gold Wash,Cat,Wink,Red Seal,Soft Crown
5110,Inkling #5110,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5110.gif,Wine Paper,No bloom,Moth,Bright,Brush Streak,Bare head
5111,Inkling #5111,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5111.gif,Indigo Night,Gold Wash,Hare,Dew,Ink Splash,Silk Bun
5112,Inkling #5112,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5112.gif,Indigo Night,No bloom,Koi,Bright,Ink Splash,Flow Hair
5113,Inkling #5113,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5113.gif,Cream Rice,Teal Mist,Fox,Dew,Red Seal,Soft Crown
5114,Inkling #5114,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5114.gif,Peach Dusk,Silver Veil,Koi,Sleepy,Clean face,Flow Hair
5115,Inkling #5115,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5115.gif,Cream Rice,Violet Haze,Moth,Bright,Clean face,Bare head
5116,Inkling #5116,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5116.gif,Indigo Night,Silver Veil,Fox,Lidded,Clean face,Flow Hair
5117,Inkling #5117,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5117.gif,Peach Dusk,Gold Wash,Moth,Bright,Brush Streak,Soft Crown
5118,Inkling #5118,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5118.gif,Peach Dusk,Coral Glow,Moth,Bright,Red Seal,Bare head
5119,Inkling #5119,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5119.gif,Storm Grey,No bloom,Cat,Ember,Brush Streak,Silk Bun
5120,Inkling #5120,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5120.gif,Charcoal Wash,Violet Haze,Moon,Bright,Slow Drip,Silk Bun
5121,Inkling #5121,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5121.gif,Charcoal Wash,No bloom,Moon,Wink,Ink Splash,Ink Ribbon
5122,Inkling #5122,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5122.gif,Wine Paper,No bloom,Hare,Dew,Brush Streak,Bare head
5123,Inkling #5123,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5123.gif,Celadon Garden,Coral Glow,Fox,Lidded,Slow Drip,Soft Crown
5124,Inkling #5124,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5124.gif,Charcoal Wash,Teal Mist,Cat,Ember,Slow Drip,Bare head
5125,Inkling #5125,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5125.gif,Storm Grey,Violet Haze,Otter,Sleepy,Clean face,Soft Crown
5126,Inkling #5126,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5126.gif,Storm Grey,Gold Wash,Moth,Bright,Red Seal,Soft Crown
5127,Inkling #5127,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5127.gif,Indigo Night,No bloom,Otter,Wink,Ink Splash,Bare head
5128,Inkling #5128,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5128.gif,Celadon Garden,Silver Veil,Koi,Bright,Clean face,Bare head
5129,Inkling #5129,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5129.gif,Rose Gold,No bloom,Fox,Lidded,Clean face,Bare head
5130,Inkling #5130,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5130.gif,Peach Dusk,Teal Mist,Koi,Sleepy,Brush Streak,Ink Ribbon
5131,Inkling #5131,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5131.gif,Charcoal Wash,No bloom,Koi,Lidded,Clean face,Flow Hair
5132,Inkling #5132,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5132.gif,Cream Rice,Teal Mist,Koi,Lidded,Brush Streak,Flow Hair
5133,Inkling #5133,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5133.gif,Indigo Night,Violet Haze,Koi,Ember,Clean face,Bare head
5134,Inkling #5134,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5134.gif,Peach Dusk,No bloom,Moth,Lidded,Brush Streak,Soft Crown
5135,Inkling #5135,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5135.gif,Cream Rice,No bloom,Fox,Lidded,Clean face,Ink Ribbon
5136,Inkling #5136,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5136.gif,Peach Dusk,Violet Haze,Moth,Lidded,Ink Splash,Ink Ribbon
5137,Inkling #5137,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5137.gif,Peach Dusk,Violet Haze,Fox,Dew,Clean face,Bare head
5138,Inkling #5138,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5138.gif,Celadon Garden,No bloom,Koi,Bright,Clean face,Silk Bun
5139,Inkling #5139,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5139.gif,Cream Rice,Teal Mist,Hare,Dew,Ink Splash,Bare head
5140,Inkling #5140,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5140.gif,Storm Grey,Gold Wash,Otter,Wink,Slow Drip,Silk Bun
5141,Inkling #5141,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5141.gif,Peach Dusk,Gold Wash,Cat,Lidded,Red Seal,Soft Crown
5142,Inkling #5142,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5142.gif,Wine Paper,Violet Haze,Fox,Bright,Clean face,Flow Hair
5143,Inkling #5143,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5143.gif,Cream Rice,Gold Wash,Moon,Bright,Clean face,Flow Hair
5144,Inkling #5144,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5144.gif,Celadon Garden,Teal Mist,Moon,Sleepy,Clean face,Soft Crown
5145,Inkling #5145,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5145.gif,Indigo Night,No bloom,Hare,Lidded,Clean face,Bare head
5146,Inkling #5146,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5146.gif,Wine Paper,Violet Haze,Crane,Wink,Clean face,Bare head
5147,Inkling #5147,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5147.gif,Indigo Night,Violet Haze,Koi,Sleepy,Clean face,Ink Ribbon
5148,Inkling #5148,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5148.gif,Charcoal Wash,Violet Haze,Fox,Lidded,Red Seal,Ink Ribbon
5149,Inkling #5149,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5149.gif,Peach Dusk,Gold Wash,Fox,Dew,Red Seal,Bare head
5150,Inkling #5150,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5150.gif,Celadon Garden,No bloom,Koi,Ember,Ink Splash,Flow Hair
5151,Inkling #5151,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5151.gif,Charcoal Wash,Silver Veil,Fox,Wink,Clean face,Ink Ribbon
5152,Inkling #5152,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5152.gif,Storm Grey,No bloom,Fox,Wink,Brush Streak,Silk Bun
5153,Inkling #5153,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5153.gif,Peach Dusk,Teal Mist,Cat,Bright,Slow Drip,Soft Crown
5154,Inkling #5154,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5154.gif,Peach Dusk,Silver Veil,Moth,Dew,Clean face,Flow Hair
5155,Inkling #5155,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5155.gif,Indigo Night,Violet Haze,Cat,Lidded,Slow Drip,Flow Hair
5156,Inkling #5156,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5156.gif,Peach Dusk,Silver Veil,Cat,Dew,Brush Streak,Silk Bun
5157,Inkling #5157,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5157.gif,Peach Dusk,Silver Veil,Moon,Ember,Brush Streak,Ink Ribbon
5158,Inkling #5158,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5158.gif,Wine Paper,Teal Mist,Crane,Bright,Ink Splash,Bare head
5159,Inkling #5159,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5159.gif,Cream Rice,Violet Haze,Moon,Wink,Clean face,Wash Hood
5160,Inkling #5160,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5160.gif,Cream Rice,Gold Wash,Cat,Sleepy,Ink Splash,Soft Crown
5161,Inkling #5161,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5161.gif,Celadon Garden,Silver Veil,Moon,Lidded,Brush Streak,Bare head
5162,Inkling #5162,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5162.gif,Wine Paper,No bloom,Koi,Lidded,Clean face,Silk Bun
5163,Inkling #5163,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5163.gif,Indigo Night,Coral Glow,Otter,Lidded,Slow Drip,Silk Bun
5164,Inkling #5164,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5164.gif,Cream Rice,Silver Veil,Fox,Wink,Slow Drip,Bare head
5165,Inkling #5165,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5165.gif,Indigo Night,No bloom,Moon,Dew,Slow Drip,Ink Ribbon
5166,Inkling #5166,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5166.gif,Indigo Night,Gold Wash,Moth,Lidded,Red Seal,Flow Hair
5167,Inkling #5167,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5167.gif,Charcoal Wash,Coral Glow,Moon,Sleepy,Ink Splash,Flow Hair
5168,Inkling #5168,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5168.gif,Cream Rice,Coral Glow,Moth,Dew,Ink Splash,Flow Hair
5169,Inkling #5169,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5169.gif,Charcoal Wash,Teal Mist,Cat,Wink,Red Seal,Silk Bun
5170,Inkling #5170,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5170.gif,Rose Gold,Teal Mist,Crane,Lidded,Red Seal,Wash Hood
5171,Inkling #5171,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5171.gif,Cream Rice,Silver Veil,Moth,Lidded,Slow Drip,Ink Ribbon
5172,Inkling #5172,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5172.gif,Indigo Night,No bloom,Moth,Ember,Clean face,Silk Bun
5173,Inkling #5173,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5173.gif,Indigo Night,Teal Mist,Fox,Bright,Clean face,Silk Bun
5174,Inkling #5174,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5174.gif,Storm Grey,Silver Veil,Fox,Wink,Slow Drip,Wash Hood
5175,Inkling #5175,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5175.gif,Wine Paper,Gold Wash,Cat,Dew,Ink Splash,Ink Ribbon
5176,Inkling #5176,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5176.gif,Celadon Garden,No bloom,Moon,Lidded,Slow Drip,Bare head
5177,Inkling #5177,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5177.gif,Rose Gold,Silver Veil,Moon,Dew,Slow Drip,Silk Bun
5178,Inkling #5178,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5178.gif,Cream Rice,Coral Glow,Cat,Bright,Clean face,Ink Ribbon
5179,Inkling #5179,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5179.gif,Rose Gold,Violet Haze,Hare,Wink,Ink Splash,Ink Ribbon
5180,Inkling #5180,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5180.gif,Celadon Garden,Gold Wash,Moon,Bright,Clean face,Bare head
5181,Inkling #5181,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5181.gif,Indigo Night,Teal Mist,Koi,Wink,Clean face,Flow Hair
5182,Inkling #5182,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5182.gif,Celadon Garden,Gold Wash,Fox,Lidded,Clean face,Wash Hood
5183,Inkling #5183,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5183.gif,Charcoal Wash,Silver Veil,Koi,Lidded,Ink Splash,Silk Bun
5184,Inkling #5184,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5184.gif,Charcoal Wash,Violet Haze,Cat,Lidded,Brush Streak,Flow Hair
5185,Inkling #5185,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5185.gif,Rose Gold,Violet Haze,Moon,Wink,Brush Streak,Bare head
5186,Inkling #5186,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5186.gif,Indigo Night,No bloom,Fox,Lidded,Clean face,Ink Ribbon
5187,Inkling #5187,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5187.gif,Storm Grey,Teal Mist,Moth,Lidded,Red Seal,Soft Crown
5188,Inkling #5188,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5188.gif,Celadon Garden,Silver Veil,Moth,Wink,Red Seal,Wash Hood
5189,Inkling #5189,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5189.gif,Charcoal Wash,Violet Haze,Fox,Bright,Clean face,Bare head
5190,Inkling #5190,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5190.gif,Cream Rice,Gold Wash,Cat,Lidded,Clean face,Wash Hood
5191,Inkling #5191,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5191.gif,Peach Dusk,Violet Haze,Moon,Ember,Clean face,Flow Hair
5192,Inkling #5192,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5192.gif,Rose Gold,Violet Haze,Crane,Ember,Clean face,Soft Crown
5193,Inkling #5193,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5193.gif,Cream Rice,Teal Mist,Cat,Sleepy,Clean face,Wash Hood
5194,Inkling #5194,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5194.gif,Storm Grey,No bloom,Moth,Lidded,Ink Splash,Silk Bun
5195,Inkling #5195,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5195.gif,Rose Gold,Gold Wash,Koi,Wink,Ink Splash,Silk Bun
5196,Inkling #5196,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5196.gif,Cream Rice,Silver Veil,Otter,Wink,Clean face,Flow Hair
5197,Inkling #5197,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5197.gif,Celadon Garden,Violet Haze,Koi,Bright,Ink Splash,Wash Hood
5198,Inkling #5198,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5198.gif,Rose Gold,Teal Mist,Fox,Sleepy,Clean face,Bare head
5199,Inkling #5199,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5199.gif,Rose Gold,Coral Glow,Koi,Bright,Brush Streak,Flow Hair
5200,Inkling #5200,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5200.gif,Celadon Garden,No bloom,Cat,Bright,Ink Splash,Soft Crown
5201,Inkling #5201,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5201.gif,Indigo Night,Violet Haze,Crane,Bright,Clean face,Flow Hair
5202,Inkling #5202,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5202.gif,Celadon Garden,Coral Glow,Moth,Ember,Ink Splash,Bare head
5203,Inkling #5203,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5203.gif,Wine Paper,Gold Wash,Moon,Lidded,Brush Streak,Silk Bun
5204,Inkling #5204,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5204.gif,Storm Grey,Gold Wash,Otter,Wink,Slow Drip,Wash Hood
5205,Inkling #5205,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5205.gif,Celadon Garden,Violet Haze,Crane,Lidded,Ink Splash,Flow Hair
5206,Inkling #5206,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5206.gif,Indigo Night,Silver Veil,Otter,Lidded,Clean face,Silk Bun
5207,Inkling #5207,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5207.gif,Storm Grey,Teal Mist,Fox,Bright,Brush Streak,Ink Ribbon
5208,Inkling #5208,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5208.gif,Peach Dusk,Violet Haze,Otter,Wink,Brush Streak,Soft Crown
5209,Inkling #5209,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5209.gif,Celadon Garden,No bloom,Moth,Lidded,Red Seal,Wash Hood
5210,Inkling #5210,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5210.gif,Cream Rice,Teal Mist,Otter,Sleepy,Brush Streak,Wash Hood
5211,Inkling #5211,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5211.gif,Celadon Garden,Teal Mist,Otter,Wink,Clean face,Soft Crown
5212,Inkling #5212,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5212.gif,Indigo Night,Coral Glow,Cat,Lidded,Clean face,Wash Hood
5213,Inkling #5213,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5213.gif,Storm Grey,No bloom,Fox,Lidded,Clean face,Bare head
5214,Inkling #5214,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5214.gif,Rose Gold,No bloom,Cat,Sleepy,Brush Streak,Silk Bun
5215,Inkling #5215,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5215.gif,Cream Rice,Silver Veil,Cat,Dew,Red Seal,Flow Hair
5216,Inkling #5216,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5216.gif,Celadon Garden,Gold Wash,Cat,Bright,Clean face,Flow Hair
5217,Inkling #5217,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5217.gif,Peach Dusk,Coral Glow,Koi,Wink,Clean face,Ink Ribbon
5218,Inkling #5218,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5218.gif,Peach Dusk,No bloom,Otter,Bright,Ink Splash,Soft Crown
5219,Inkling #5219,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5219.gif,Celadon Garden,Teal Mist,Moon,Lidded,Clean face,Wash Hood
5220,Inkling #5220,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5220.gif,Rose Gold,No bloom,Cat,Wink,Ink Splash,Silk Bun
5221,Inkling #5221,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5221.gif,Peach Dusk,Teal Mist,Otter,Lidded,Brush Streak,Bare head
5222,Inkling #5222,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5222.gif,Charcoal Wash,Coral Glow,Fox,Bright,Red Seal,Ink Ribbon
5223,Inkling #5223,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5223.gif,Cream Rice,Silver Veil,Koi,Sleepy,Ink Splash,Silk Bun
5224,Inkling #5224,A looping ink-wash PFP stacked from painterly trait layers. Minted on Ink.,5224.gif,Indigo Night,Violet Haze,Fox,Lidded,Brush Streak,Soft Crown
